Tag,RSSI_dBm,Antenna,Time_ms
E2801170000002076A50957A,0,0,1708456123595
E2801170000002076A50957D,0,0,1708456124415
E2801170000002076A50957B,0,0,1708456124145
E2801170000002076A50957D,0,0,1708456123803
E2801170000002076A508C7E,0,0,1708456124411
E2801170000002076A509477,0,0,1708456123859
E2801170000002076A509570,0,0,1708456125140
E2801170000002076A509477,0,0,1708456124641
E2801170000002076A50957B,0,0,1708456124746
E2801170000002076A509477,0,0,1708456124511
E2801170000002076A50957B,0,0,1708456125107
E2801170000002076A50957A,0,0,1708456125230
E2801170000002076A508D78,0,0,1708456126169
E2801170000002076A50957A,0,0,1708456125924
E2801170000002076A509570,0,0,1708456125849
E2801170000002076A50957A,0,0,1708456125863
E2801170000002076A508C7E,0,0,1708456126196
E2801170000002076A50957B,0,0,1708456126159
E2801170000002076A508C7E,0,0,1708456127382
E2801170000002076A508C7D,0,0,1708456126548
E2801170000002076A509478,0,0,1708456126743
E2801170000002076A508C7D,0,0,1708456127023
E2801170000002076A508C7E,0,0,1708456127031
E2801170000002076A509476,0,0,1708456127068
E2801170000002076A509477,0,0,1708456127963
E2801170000002076A50957C,0,0,1708456128176
E2801170000002076A508C7E,0,0,1708456128393
E2801170000002076A50957C,0,0,1708456128235
E2801170000002076A50957A,0,0,1708456127599
E2801170000002076A50957D,0,0,1708456127600
E2801170000002076A509476,0,0,1708456128807
E2801170000002076A50957B,0,0,1708456129376
E2801170000002076A508D78,0,0,1708456129444
E2801170000002076A50957A,0,0,1708456129246
E2801170000002076A509476,0,0,1708456128967
E2801170000002076A50957C,0,0,1708456129235
E2801170000002076A509570,0,0,1708456129583
E2801170000002076A509570,0,0,1708456129709
E2801170000002076A509478,0,0,1708456130233
E2801170000002076A509C7C,0,0,1708456129541
E2801170000002076A508C7E,0,0,1708456129943
E2801170000002076A50957B,0,0,1708456129668
E2801170000002076A50957D,0,0,1708456130850
E2801170000002076A509478,0,0,1708456131414
E2801170000002076A50957D,0,0,1708456131300
E2801170000002076A509570,0,0,1708456131137
E2801170000002076A509C7C,0,0,1708456131042
E2801170000002076A508C7E,0,0,1708456131286
E2801170000002076A50957A,0,0,1708456131881
E2801170000002076A50957A,0,0,1708456132414
E2801170000002076A50957C,0,0,1708456132341
E2801170000002076A508D78,0,0,1708456132425
E2801170000002076A509C7C,0,0,1708456131650
E2801170000002076A50957A,0,0,1708456132177
E2801170000002076A508C7D,0,0,1708456133395
E2801170000002076A50957A,0,0,1708456132627
E2801170000002076A509476,0,0,1708456133273
E2801170000002076A509C7C,0,0,1708456133086
E2801170000002076A508C7D,0,0,1708456133322
E2801170000002076A509477,0,0,1708456132712
E2801170000002076A50957C,0,0,1708456133732
E2801170000002076A50957D,0,0,1708456133465
E2801170000002076A509478,0,0,1708456134018
E2801170000002076A509570,0,0,1708456133551
E2801170000002076A509570,0,0,1708456133545
E2801170000002076A508C7E,0,0,1708456134396
E2801170000002076A508D78,0,0,1708456134981
E2801170000002076A50957A,0,0,1708456135130
E2801170000002076A509478,0,0,1708456134902
E2801170000002076A50957B,0,0,1708456134815
E2801170000002076A509478,0,0,1708456134607
E2801170000002076A509477,0,0,1708456134862
E2801170000002076A508C7E,0,0,1708456136446
E2801170000002076A508D78,0,0,1708456136442
E2801170000002076A509478,0,0,1708456135901
E2801170000002076A50957A,0,0,1708456135637
E2801170000002076A50957B,0,0,1708456136110
E2801170000002076A509C7C,0,0,1708456135651
E2801170000002076A509478,0,0,1708456137062
E2801170000002076A509476,0,0,1708456136755
E2801170000002076A509C7C,0,0,1708456136967
E2801170000002076A508C7D,0,0,1708456136917
E2801170000002076A50957B,0,0,1708456136798
E2801170000002076A508D78,0,0,1708456136822
E2801170000002076A508C7D,0,0,1708456137607
E2801170000002076A509C7C,0,0,1708456137780
E2801170000002076A509570,0,0,1708456137594
E2801170000002076A50957B,0,0,1708456137644
E2801170000002076A508D78,0,0,1708456138379
E2801170000002076A509C7C,0,0,1708456137920
E2801170000002076A509570,0,0,1708456139075
E2801170000002076A50957C,0,0,1708456138645
E2801170000002076A508D78,0,0,1708456139051
E2801170000002076A50957D,0,0,1708456138755
E2801170000002076A50957A,0,0,1708456139114
E2801170000002076A509477,0,0,1708456139182
E2801170000002076A508C7E,0,0,1708456140179
E2801170000002076A509477,0,0,1708456140081
E2801170000002076A508C7E,0,0,1708456140451
E2801170000002076A50957C,0,0,1708456140330
E2801170000002076A509C7C,0,0,1708456140029
E2801170000002076A50957A,0,0,1708456139563
E2801170000002076A509C7C,0,0,1708456140726
E2801170000002076A509C7C,0,0,1708456141064
E2801170000002076A508C7E,0,0,1708456140536
E2801170000002076A50957B,0,0,1708456141198
E2801170000002076A508C7D,0,0,1708456140588
E2801170000002076A50957D,0,0,1708456141226
E2801170000002076A50957D,0,0,1708456141966
E2801170000002076A509477,0,0,1708456142407
E2801170000002076A508C7D,0,0,1708456141717
E2801170000002076A50957B,0,0,1708456141587
E2801170000002076A508C7E,0,0,1708456141495
E2801170000002076A50957A,0,0,1708456142052
E2801170000002076A509478,0,0,1708456143297
E2801170000002076A508C7D,0,0,1708456142919
E2801170000002076A508C7E,0,0,1708456142669
E2801170000002076A50957B,0,0,1708456143439
E2801170000002076A50957B,0,0,1708456143022
E2801170000002076A50957D,0,0,1708456142863
E2801170000002076A508C7E,0,0,1708456143568
E2801170000002076A50957D,0,0,1708456143503
E2801170000002076A508D78,0,0,1708456144041
E2801170000002076A509476,0,0,1708456143781
E2801170000002076A508D78,0,0,1708456143973
E2801170000002076A509570,0,0,1708456144329
E2801170000002076A509C7C,0,0,1708456144535
E2801170000002076A50957A,0,0,1708456145418
E2801170000002076A509478,0,0,1708456145237
E2801170000002076A50957B,0,0,1708456144542
E2801170000002076A50957A,0,0,1708456144784
E2801170000002076A509476,0,0,1708456144716
E2801170000002076A509477,0,0,1708456145658
E2801170000002076A509477,0,0,1708456145725
E2801170000002076A509476,0,0,1708456145855
E2801170000002076A509477,0,0,1708456146128
E2801170000002076A508C7D,0,0,1708456146142
E2801170000002076A508C7E,0,0,1708456146429
E2801170000002076A509477,0,0,1708456146855
E2801170000002076A50957C,0,0,1708456147356
E2801170000002076A50957D,0,0,1708456146934
E2801170000002076A50957B,0,0,1708456147104
E2801170000002076A50957B,0,0,1708456146741
E2801170000002076A508C7D,0,0,1708456146781
E2801170000002076A50957B,0,0,1708456147502
E2801170000002076A509C7C,0,0,1708456148246
E2801170000002076A50957A,0,0,1708456147989
E2801170000002076A509478,0,0,1708456148356
E2801170000002076A509476,0,0,1708456148170
E2801170000002076A50957B,0,0,1708456148303
E2801170000002076A509570,0,0,1708456149319
E2801170000002076A50957B,0,0,1708456149409
E2801170000002076A509570,0,0,1708456149047
E2801170000002076A508D78,0,0,1708456148975
E2801170000002076A509C7C,0,0,1708456148792
E2801170000002076A50957A,0,0,1708456149200
E2801170000002076A509477,0,0,1708456149638
E2801170000002076A509478,0,0,1708456149928
E2801170000002076A509478,0,0,1708456150001
E2801170000002076A509477,0,0,1708456149518
E2801170000002076A50957B,0,0,1708456150140
E2801170000002076A50957D,0,0,1708456149701
E2801170000002076A508D78,0,0,1708456151360
E2801170000002076A509477,0,0,1708456150759
E2801170000002076A50957D,0,0,1708456150636
E2801170000002076A509476,0,0,1708456150826
E2801170000002076A509476,0,0,1708456151299
E2801170000002076A508C7D,0,0,1708456150513
E2801170000002076A50957A,0,0,1708456151531
E2801170000002076A509C7C,0,0,1708456151493
E2801170000002076A50957B,0,0,1708456151911
E2801170000002076A509477,0,0,1708456151543
E2801170000002076A508D78,0,0,1708456151861
E2801170000002076A50957A,0,0,1708456152264
E2801170000002076A509570,0,0,1708456153139
E2801170000002076A508C7E,0,0,1708456152988
E2801170000002076A50957A,0,0,1708456153297
E2801170000002076A509478,0,0,1708456153106
E2801170000002076A50957C,0,0,1708456153270
E2801170000002076A509570,0,0,1708456152610
E2801170000002076A509570,0,0,1708456154408
E2801170000002076A509570,0,0,1708456153499
E2801170000002076A509476,0,0,1708456154363
E2801170000002076A50957B,0,0,1708456154073
E2801170000002076A509477,0,0,1708456153691
E2801170000002076A509477,0,0,1708456154249
E2801170000002076A508C7D,0,0,1708456155391
E2801170000002076A509478,0,0,1708456154780
E2801170000002076A508D78,0,0,1708456155094
E2801170000002076A509570,0,0,1708456155029
E2801170000002076A50957A,0,0,1708456154664
E2801170000002076A50957C,0,0,1708456155374
E2801170000002076A509478,0,0,1708456155688
E2801170000002076A508C7E,0,0,1708456155538
E2801170000002076A509476,0,0,1708456155746
E2801170000002076A50957C,0,0,1708456155541
E2801170000002076A508D78,0,0,1708456155530
E2801170000002076A50957C,0,0,1708456155619
E2801170000002076A508C7E,0,0,1708456157436
E2801170000002076A50957A,0,0,1708456156764
E2801170000002076A50957B,0,0,1708456156482
E2801170000002076A509570,0,0,1708456156918
E2801170000002076A50957B,0,0,1708456156589
E2801170000002076A508C7D,0,0,1708456157365
E2801170000002076A509476,0,0,1708456158364
E2801170000002076A508C7D,0,0,1708456157877
E2801170000002076A508D78,0,0,1708456157516
E2801170000002076A509C7C,0,0,1708456157720
E2801170000002076A50957A,0,0,1708456157577
E2801170000002076A50957B,0,0,1708456158424
E2801170000002076A50957B,0,0,1708456158457
