Tag,RSSI_dBm,Antenna,Time_ms
E2801170000002076A509570,0,0,1708456124050
E2801170000002076A509477,0,0,1708456124289
E2801170000002076A50957D,0,0,1708456123703
E2801170000002076A50957C,0,0,1708456123842
E2801170000002076A50957B,0,0,1708456123796
E2801170000002076A50957B,0,0,1708456124418
E2801170000002076A509C7C,0,0,1708456125061
E2801170000002076A509C7C,0,0,1708456124970
E2801170000002076A50957B,0,0,1708456124491
E2801170000002076A509C7C,0,0,1708456124890
E2801170000002076A50957A,0,0,1708456124817
E2801170000002076A50957C,0,0,1708456125031
E2801170000002076A50957A,0,0,1708456126371
E2801170000002076A508C7D,0,0,1708456126429
E2801170000002076A508D78,0,0,1708456126322
E2801170000002076A50957A,0,0,1708456125826
E2801170000002076A509570,0,0,1708456126194
E2801170000002076A509570,0,0,1708456126265
E2801170000002076A509477,0,0,1708456126868
E2801170000002076A509476,0,0,1708456127260
E2801170000002076A508C7E,0,0,1708456126607
E2801170000002076A509478,0,0,1708456127356
E2801170000002076A509478,0,0,1708456126459
E2801170000002076A50957A,0,0,1708456126850
E2801170000002076A509570,0,0,1708456127614
E2801170000002076A50957C,0,0,1708456127723
E2801170000002076A509478,0,0,1708456127994
E2801170000002076A508D78,0,0,1708456127630
E2801170000002076A50957A,0,0,1708456128037
E2801170000002076A508C7E,0,0,1708456127471
E2801170000002076A509478,0,0,1708456128802
E2801170000002076A508C7E,0,0,1708456128710
E2801170000002076A509477,0,0,1708456128855
E2801170000002076A50957B,0,0,1708456129456
E2801170000002076A50957B,0,0,1708456129358
E2801170000002076A509477,0,0,1708456129363
E2801170000002076A509476,0,0,1708456130431
E2801170000002076A50957D,0,0,1708456130242
E2801170000002076A509478,0,0,1708456130033
E2801170000002076A50957C,0,0,1708456130454
E2801170000002076A509C7C,0,0,1708456130115
E2801170000002076A509477,0,0,1708456129507
E2801170000002076A509570,0,0,1708456130677
E2801170000002076A50957A,0,0,1708456131204
E2801170000002076A509C7C,0,0,1708456130897
E2801170000002076A509570,0,0,1708456130706
E2801170000002076A509C7C,0,0,1708456131278
E2801170000002076A50957D,0,0,1708456130571
E2801170000002076A509570,0,0,1708456132374
E2801170000002076A508D78,0,0,1708456132076
E2801170000002076A509478,0,0,1708456131673
