Tag,RSSI_dBm,Antenna,Time_ms
E2801170000002076A509477,0,0,1708456124400
E2801170000002076A509478,0,0,1708456124123
E2801170000002076A50957A,0,0,1708456124291
E2801170000002076A509478,0,0,1708456123976
E2801170000002076A50957A,0,0,1708456124381
E2801170000002076A508C7E,0,0,1708456124065
E2801170000002076A50957B,0,0,1708456125113
E2801170000002076A509477,0,0,1708456124492
E2801170000002076A509C7C,0,0,1708456125379
E2801170000002076A50957C,0,0,1708456124619
E2801170000002076A50957A,0,0,1708456124633
E2801170000002076A509477,0,0,1708456124512
E2801170000002076A509477,0,0,1708456125980
E2801170000002076A50957A,0,0,1708456125654
E2801170000002076A508C7D,0,0,1708456126387
E2801170000002076A508C7D,0,0,1708456126043
E2801170000002076A508D78,0,0,1708456126444
E2801170000002076A509478,0,0,1708456125881
E2801170000002076A508D78,0,0,1708456126981
E2801170000002076A508C7D,0,0,1708456127246
E2801170000002076A50957B,0,0,1708456126662
E2801170000002076A509478,0,0,1708456126518
E2801170000002076A50957C,0,0,1708456126683
E2801170000002076A50957D,0,0,1708456127197
E2801170000002076A509478,0,0,1708456128178
E2801170000002076A508C7E,0,0,1708456128282
E2801170000002076A509478,0,0,1708456127816
E2801170000002076A508D78,0,0,1708456127878
E2801170000002076A509C7C,0,0,1708456127889
E2801170000002076A508D78,0,0,1708456127756
E2801170000002076A50957C,0,0,1708456128849
E2801170000002076A50957A,0,0,1708456128631
E2801170000002076A508D78,0,0,1708456128697
E2801170000002076A50957C,0,0,1708456129237
E2801170000002076A509476,0,0,1708456129041
E2801170000002076A508C7D,0,0,1708456128891
E2801170000002076A50957C,0,0,1708456129989
E2801170000002076A509478,0,0,1708456129816
E2801170000002076A509570,0,0,1708456129727
E2801170000002076A509476,0,0,1708456129539
E2801170000002076A509478,0,0,1708456129882
E2801170000002076A50957B,0,0,1708456129901
E2801170000002076A50957D,0,0,1708456131156
E2801170000002076A509476,0,0,1708456131407
E2801170000002076A509478,0,0,1708456130954
E2801170000002076A508C7D,0,0,1708456131011
E2801170000002076A508D78,0,0,1708456131262
E2801170000002076A509476,0,0,1708456131437
E2801170000002076A509570,0,0,1708456131932
E2801170000002076A50957C,0,0,1708456132350
E2801170000002076A508C7E,0,0,1708456132071
E2801170000002076A509476,0,0,1708456132018
E2801170000002076A509476,0,0,1708456132230
E2801170000002076A508C7E,0,0,1708456131980
E2801170000002076A508C7E,0,0,1708456132592
E2801170000002076A508D78,0,0,1708456133315
E2801170000002076A50957A,0,0,1708456132693
E2801170000002076A50957A,0,0,1708456133440
E2801170000002076A508C7E,0,0,1708456132495
E2801170000002076A509C7C,0,0,1708456132563
E2801170000002076A509476,0,0,1708456134007
E2801170000002076A50957B,0,0,1708456134075
E2801170000002076A509476,0,0,1708456133650
E2801170000002076A509478,0,0,1708456134125
E2801170000002076A509476,0,0,1708456134099
E2801170000002076A50957B,0,0,1708456133626
E2801170000002076A508C7D,0,0,1708456135144
E2801170000002076A509477,0,0,1708456135053
E2801170000002076A509570,0,0,1708456134857
E2801170000002076A508D78,0,0,1708456134675
E2801170000002076A509C7C,0,0,1708456135453
E2801170000002076A50957B,0,0,1708456134662
